,sample_id,farm,visit_number,date_collected,ctx_m,animals_sampled,weaned_heifer,adult,dry,footpath,amp_c,ct_pos,cipR,tetR,cephR,strepR,amoxR,plain_undiluted,anything_waste,heifers_waste,whichclinresp,firstmastitis,poultry,equine,total_cattle,yield,herd_size,bought_pre,scc,pneum_vacc,diarrvacc,anticocc,halocur,nsaiddiarr,trough_clean,time_dam,um_spray,give_col,wean,pattern,percentdryoff,calving_group,calhousing_type,calhousing_older,hectares,othergraze,bvdvacc,ibrvacc,leptovacc,salmvacc,lungvacc,clostvacc,organic,daystreatmast,timesfirstmast,injectmast,nsaidmast,treatfoot,abcalve,nsaidcalve,calveclean,milkgraze,lime,predip,acf,cleancluster,drytrough,premises,shows,market,hostfarmwalk,starling,deer,badger,rook,pigeon,fox,pheasant,rat,shoot,hunt,outsource,feedlorry,muckspreader,aiexternal,machinery,bedmilk_1,bedmilk_2,bedmilk_3,bedmilk_4,bedmilk_6,bedmilk_8,foragetype_1,foragetype_2,foragetype_3,foragetype_4,foragetype_5,foragetype_6,foragetype_7,foragetype_8,foragebought,manure_1,manure_2,manure_3,manure_4,manure_5,manure_6,manure_7,manure_8,manure_9,s_housed_outdoor,cefq_dct,ceph_dct,fram_dct,clox_dct,s_calving_now,water,total_mg_pcu,ceph_3_4,ceph_1,co_amox,tet,amox,fq,novobiocin,pen,cefalexin,strep,preweaned_heifer
572,CDG67,CDG,13,07/02/2018,0,a,0,1,0,0,1,1,0,0,1,1,1,230,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
573,CDG68,CDG,13,07/02/2018,0,a,0,1,0,0,0,0,0,1,0,0,1,50,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
574,CDG69,CDG,14,08/03/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,620,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
575,CDG70,CDG,14,08/03/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,250,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
576,CDG71,CDG,14,08/03/2018,0,d,0,0,1,0,0,0,0,1,0,0,0,170,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
577,CDG72,CDG,14,08/03/2018,0,h,1,0,0,0,0,0,0,1,0,0,0,760,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
578,CDG73,CDG,14,08/03/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,90,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
579,CDG74,CDG,14,08/03/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,60,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
580,CDG75,CDG,15,05/04/2018,0,h,1,0,0,0,0,0,0,1,1,0,0,360,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
581,CDG76,CDG,15,05/04/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
582,CDG77,CDG,15,05/04/2018,0,a,0,1,0,0,0,0,0,0,1,0,0,10,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
583,CDG78,CDG,15,05/04/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
584,CDG79,CDG,15,05/04/2018,0,d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
585,CDG80,CDG,16,16/05/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
586,CDG81,CDG,16,16/05/2018,0,h,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,outdoor,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
587,CDG82,CDG,16,16/05/2018,0,h,1,0,0,1,0,0,0,1,0,1,0,760,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,outdoor,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
588,CDG83,CDG,16,16/05/2018,0,a,0,1,0,0,0,0,0,1,0,1,0,680,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
589,CDG84,CDG,16,16/05/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,90,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
590,CDG85,CDG,16,16/05/2018,0,d,0,0,1,0,0,0,0,1,0,1,1,4270,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
591,CDG86,CDG,17,05/06/2018,0,d,1,0,1,1,1,1,0,1,1,1,1,2160,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,outdoor,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
592,CDG87,CDG,17,05/06/2018,0,h,0,0,0,1,0,0,0,0,0,0,1,490,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,outdoor,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
593,CDG88,CDG,17,05/06/2018,0,h,1,0,0,0,0,0,0,1,0,0,1,540,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,outdoor,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
594,CDG89,CDG,17,05/06/2018,0,h,1,0,0,0,0,0,0,1,0,0,1,590,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,outdoor,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
595,CDG90,CDG,17,05/06/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
596,CDG91,CDG,17,05/06/2018,0,a,0,1,0,0,1,1,0,1,1,0,1,930,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
597,CDG92,CDG,18,11/07/2018,0,h,1,0,0,1,0,0,0,0,0,0,0,160,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,outdoor,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
598,CDG93,CDG,18,11/07/2018,0,d,0,0,1,0,0,0,0,0,0,1,1,150,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
599,CDG94,CDG,18,11/07/2018,0,a,0,1,0,0,0,0,0,1,1,1,1,2340,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
600,CDG95,CDG,18,11/07/2018,0,a,0,1,0,0,0,0,0,1,1,1,1,1500,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
601,CDG96,CDG,18,11/07/2018,0,h,1,0,0,0,0,0,0,1,0,0,0,620,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,outdoor,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
602,CDG97,CDG,18,11/07/2018,0,h,1,0,0,0,0,0,0,1,1,0,1,350,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,outdoor,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
603,CDG98,CDG,19,10/08/2018,1,a,0,1,0,0,1,1,0,1,1,0,1,460,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
604,CDG99,CDG,19,10/08/2018,1,a,0,1,0,0,0,1,0,1,1,1,1,640,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
605,CDG100,CDG,19,10/08/2018,1,d,0,0,1,0,0,1,0,1,1,1,1,2120,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
606,CDG101,CDG,19,10/08/2018,0,h,1,0,0,0,1,1,0,1,1,0,1,500,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,outdoor,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
607,CDG102,CDG,20,05/09/2018,0,a,0,1,0,0,0,0,0,1,0,1,1,70,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
608,CDG103,CDG,20,05/09/2018,0,a,0,1,0,0,0,0,0,1,0,0,1,120,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,0
609,CDG104,CDG,20,05/09/2018,1,pw,0,0,0,0,0,1,0,1,1,1,1,4520,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,1
610,CDG105,CDG,20,05/09/2018,0,pw,0,0,0,0,0,0,0,1,0,1,1,660,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,1
611,CDG106,CDG,20,05/09/2018,0,pw,0,0,0,0,0,0,0,1,0,0,0,20,0,0,Amphenicol,Ubro Yellow,0,0,2,3,1,22,133.5,0,N,0,0,0,2,2,0,0,1,2,20,1,2,0,140,Y,Y,N,Y,N,N,N,0,3,1,40,40,0,0,1,1,0,1,0,1,2,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,0,0,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,yes,no,no,yes,yes,yes,no,no,no,housed,0,0,0,1,1,0,32.04477124,0.024509804,0.359477124,5.593137255,3.343137255,3.519607843,0,0,14.24248366,0.294117647,0,1
